protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	1	9249	
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	2	9708	
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	3	12101	
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	4	13941	
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	5	15365	
XP_067057973.1	GCF_036669905.1	NC_090045.1		36596609	36614423	+	17815	ass	6	16070	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	1	10340	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	2	11128	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	3	11634	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	4	14087	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	5	15840	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	dss	6	17276	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	1	11071	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	2	11530	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	3	13923	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	4	15763	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	5	17187	
XP_067057974.1	GCF_036669905.1	NC_090045.1		36594787	36614423	+	19637	ass	6	17892	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	1	11601	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	2	12389	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	3	12895	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	4	15348	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	5	17101	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	dss	6	18537	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	1	12332	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	2	12791	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	3	15184	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	4	17024	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	5	18448	
XP_067057975.1	GCF_036669905.1	NC_090045.1		36593526	36614423	+	20898	ass	6	19153	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	1	9388	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	2	10176	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	3	10682	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	4	13135	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	5	14888	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	dss	6	16324	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	1	10119	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	2	10578	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	3	12971	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	4	14811	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	5	16235	
XP_067057976.1	GCF_036669905.1	NC_090045.1		36595739	36614423	+	18685	ass	6	16940	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	1	1829	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	2	2617	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	3	3123	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	4	5576	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	5	7329	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	dss	6	8765	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	1	2560	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	2	3019	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	3	5412	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	4	7252	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	5	8676	
XP_067057977.1	GCF_036669905.1	NC_090045.1		36603298	36614423	+	11126	ass	6	9381	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	1	199	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	2	20716	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	3	20905	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	4	21693	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	5	22199	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	6	24652	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	7	26405	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	dss	8	27841	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	1	20696	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	2	20844	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	3	21636	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	4	22095	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	5	24488	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	6	26328	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	7	27752	
XP_067057978.1	GCF_036669905.1	NC_090045.1		36584222	36614423	+	30202	ass	8	28457	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	1	60	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	2	11342	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	3	11531	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	4	12319	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	5	12825	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	6	15278	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	7	17031	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	dss	8	18467	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	1	11322	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	2	11470	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	3	12262	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	4	12721	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	5	15114	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	6	16954	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	7	18378	
XP_067057979.1	GCF_036669905.1	NC_090045.1		36593596	36614423	+	20828	ass	8	19083	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	1	31	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	2	12114	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	3	12303	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	4	13091	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	5	13597	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	6	16050	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	7	17803	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	dss	8	19239	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	1	12094	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	2	12242	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	3	13034	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	4	13493	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	5	15886	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	6	17726	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	7	19150	
XP_067057980.1	GCF_036669905.1	NC_090045.1		36592824	36614423	+	21600	ass	8	19855	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	1	24	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	2	9068	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	3	9257	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	4	10045	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	5	10551	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	6	13004	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	7	14757	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	dss	8	16193	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	1	9048	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	2	9196	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	3	9988	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	4	10447	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	5	12840	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	6	14680	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	7	16104	
XP_067057981.1	GCF_036669905.1	NC_090045.1		36595870	36614423	+	18554	ass	8	16809	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	1	8594	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	2	9382	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	3	9888	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	4	12341	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	5	14094	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	dss	6	15530	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	1	9325	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	2	9784	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	3	12177	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	4	14017	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	5	15441	
XP_067057982.1	GCF_036669905.1	NC_090045.1		36596533	36614423	+	17891	ass	6	16146	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	dss	1	4733	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	dss	2	5116	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	dss	3	6119	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	dss	4	13416	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	dss	5	15389	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	ass	1	5059	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	ass	2	6015	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	ass	3	13339	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	ass	4	15300	
XP_067057984.1	GCF_036669905.1	NC_090045.1		36546829	36564837	+	18009	ass	5	15978	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	1	300	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	2	2049	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	3	2768	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	4	4783	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	5	6534	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	6	7269	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	dss	7	7836	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	1	1992	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	2	2661	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	3	4622	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	4	6460	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	5	7192	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	6	7538	
XP_058945172.2	GCF_036669915.1	NC_089319.1		16323590	16333358	+	9769	ass	7	8426	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	1	180	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	2	583	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	3	2410	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	4	3084	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	5	3855	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	dss	6	4278	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	1	532	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	2	2312	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	3	2920	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	4	3778	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	5	4201	
XP_058947873.2	GCF_036669915.1	NC_089318.1		12577109	12582744	+	5636	ass	6	4692	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	1	138	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	2	584	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	3	2411	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	4	3085	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	5	3856	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	dss	6	4279	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	1	533	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	2	2313	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	3	2921	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	4	3779	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	5	4202	
XP_058947874.2	GCF_036669915.1	NC_089318.1		12577108	12582744	+	5637	ass	6	4693	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	1	597	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	2	1239	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	3	1813	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	4	2402	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	5	3063	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	dss	6	3863	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	1	1188	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	2	1715	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	3	2238	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	4	2986	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	5	3786	
XP_058947880.2	GCF_036669915.1	NC_089318.1		12549493	12554249	+	4757	ass	6	4027	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	1	256	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	2	763	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	3	1337	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	4	1926	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	5	2587	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	dss	6	3387	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	1	712	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	2	1239	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	3	1762	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	4	2510	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	5	3310	
XP_058947881.2	GCF_036669915.1	NC_089318.1		12549969	12554249	+	4281	ass	6	3551	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	1	170	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	2	2094	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	3	3871	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	4	4811	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	5	5313	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	6	6011	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	1	2043	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	2	3764	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	3	4647	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	4	5236	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	5	5934	
XP_058947887.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	6	6529	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	1	170	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	2	3871	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	3	4811	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	4	5313	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	5	6011	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	1	3764	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	2	4647	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	3	5236	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	4	5934	
XP_058947889.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	5	6529	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	1	170	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	2	4811	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	3	5313	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	dss	4	6011	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	1	4647	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	2	5236	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	3	5934	
XP_058947890.2	GCF_036669915.1	NC_089318.1		12542650	12534260	-	8391	ass	4	6529	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	1	167	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	2	1046	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	3	1779	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	4	2501	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	5	3064	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	dss	6	3275	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	1	995	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	2	1681	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	3	2337	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	4	2987	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	5	3198	
XP_058947891.2	GCF_036669915.1	NC_089318.1		12529778	12533921	+	4144	ass	6	3409	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	1	212	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	2	587	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	3	1071	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	4	1814	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	5	2139	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	6	2568	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	dss	7	2933	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	1	536	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	2	973	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	3	1650	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	4	2062	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	5	2500	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	6	2856	
XP_058947892.2	GCF_036669915.1	NC_089318.1		12555516	12560253	+	4738	ass	7	3420	
