protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	6	9864	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	7	10742	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	8	11877	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	9	12669	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	10	13225	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	11	13970	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	12	15674	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	13	16239	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	14	16721	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	15	17296	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	16	17858	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	17	18273	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	18	18518	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	19	19312	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	20	19943	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	1	551	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	2	1191	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	3	1617	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	4	2386	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	5	3309	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	1	1086	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	2	1383	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	3	2298	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	4	3008	
XP_073248332.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	5	3773	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	1	551	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	2	1191	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	3	1617	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	4	2386	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	dss	5	3256	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	1	1086	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	2	1383	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	3	2298	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	4	3008	
XP_073248334.1	GCF_958299795.1	NC_133207.1		7294976	7290807	-	4170	ass	5	3773	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	dss	1	606	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	dss	2	2455	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	dss	3	3856	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	dss	4	4717	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	ass	1	2323	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	ass	2	3466	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	ass	3	4502	
XP_073256375.1	GCF_958299795.1	NC_133210.1		31377489	31370470	-	7020	ass	4	5233	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	1	182	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	2	766	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	3	3022	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	4	3774	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	5	4758	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	dss	6	5594	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	1	310	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	2	2920	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	3	3564	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	4	4670	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	5	5349	
XP_073256376.1	GCF_958299795.1	NC_133210.1		31358030	31349945	-	8086	ass	6	7474	
